gene_symbol,reference_gene_id
si:dkey-253d23.11,ENSDARG00000079236
si:dkey-253d23.2,ENSDARG00000071589
si:dkey-253d23.5,ENSDARG00000058566
si:dkey-253d23.8,ENSDARG00000094427
si:dkey-253d23.9,ENSDARG00000074820
si:dkey-256i11.2,ENSDARG00000093713
si:dkey-25i10.1,ENSDARG00000098536
si:dkey-262g12.10,ENSDARG00000102154
si:dkey-262g12.12,ENSDARG00000092608
si:dkey-262g12.14,ENSDARG00000103751
si:dkey-262g12.3,ENSDARG00000094612
si:dkey-262g12.7,ENSDARG00000096030
si:dkey-264f17.4,ENSDARG00000102156
si:dkey-269o24.6,ENSDARG00000103417
si:dkey-26i24.1,ENSDARG00000102673
si:dkey-285e18.5,ENSDARG00000093665
si:dkey-28i19.1,ENSDARG00000104888
si:dkey-29j8.2,ENSDARG00000096000
si:dkey-29p23.2,ENSDARG00000113192
si:dkey-30f3.2,ENSDARG00000098087
si:dkey-30k6.5,ENSDARG00000057238
si:dkey-33c14.6,ENSDARG00000087839
si:dkey-34f9.3,ENSDARG00000077813
si:dkey-34m19.3,ENSDARG00000078814
si:dkey-3p4.7,ENSDARG00000100959
si:dkey-3p4.8,ENSDARG00000114124
si:dkey-40j3.3,ENSDARG00000103597
si:dkey-40n15.1,ENSDARG00000116117
si:dkey-43f9.4,ENSDARG00000100479
si:dkey-43p13.5,ENSDARG00000104199
si:dkey-47k16.4,ENSDARG00000113005
si:dkey-4c15.12,ENSDARG00000095350
si:dkey-4c15.13,ENSDARG00000095704
si:dkey-4c15.16,ENSDARG00000097261
si:dkey-4c15.8,ENSDARG00000092088
si:dkey-4c15.8,ENSDARG00000098609
si:dkey-4c15.9,ENSDARG00000092152
si:dkey-4e4.1,ENSDARG00000096026
si:dkey-4e4.1,ENSDARG00000109251
si:dkey-50i6.6,ENSDARG00000099009
si:dkey-51d8.6,ENSDARG00000090769
si:dkey-54j5.2,ENSDARG00000096189
si:dkey-56d12.4,ENSDARG00000070845
si:dkey-56e3.3,ENSDARG00000075194
si:dkey-56m15.3,ENSDARG00000104262
si:dkey-56m15.5,ENSDARG00000103420
si:dkey-56m15.6,ENSDARG00000093461
si:dkey-56m15.8,ENSDARG00000098426
si:dkey-57k17.1,ENSDARG00000104697
si:dkey-57k2.7,ENSDARG00000060395
si:dkey-5i16.5,ENSDARG00000101817
si:dkey-5i16.5,ENSDARG00000116211
si:dkey-5n7.2,ENSDARG00000102339
si:dkey-60a16.1,ENSDARG00000037073
si:dkey-60d5.3,ENSDARG00000097088
si:dkey-66i24.8,ENSDARG00000088084
si:dkey-66i24.9,ENSDARG00000096689
si:dkey-68o6.5,ENSDARG00000099247
si:dkey-68o6.6,ENSDARG00000104350
si:dkey-68o6.8,ENSDARG00000104144
si:dkey-72l17.6,ENSDARG00000102008
si:dkey-77f5.11,ENSDARG00000097134
si:dkey-77f5.11,ENSDARG00000097481
si:dkey-77f5.13,ENSDARG00000097255
si:dkey-77f5.14,ENSDARG00000098027
si:dkey-77f5.15,ENSDARG00000097442
si:dkey-77f5.4,ENSDARG00000097808
si:dkey-77f5.6,ENSDARG00000097394
si:dkey-77f5.8,ENSDARG00000096941
si:dkey-79d12.4,ENSDARG00000078018
si:dkey-7i4.10,ENSDARG00000096901
si:dkey-7i4.11,ENSDARG00000097152
si:dkey-7i4.13,ENSDARG00000106749
si:dkey-7i4.14,ENSDARG00000097627
si:dkey-7i4.15,ENSDARG00000097551
si:dkey-7i4.16,ENSDARG00000097657
si:dkey-7i4.19,ENSDARG00000108987
si:dkey-7i4.21,ENSDARG00000097180
si:dkey-7i4.5,ENSDARG00000079010
si:dkey-7i4.7,ENSDARG00000112960
si:dkey-7i4.8,ENSDARG00000098032
si:dkey-7i4.9,ENSDARG00000095708
si:dkey-7j22.1,ENSDARG00000092471
si:dkey-7j22.2,ENSDARG00000097091
si:dkey-7j22.4,ENSDARG00000117156
si:dkey-7l6.3,ENSDARG00000094514
si:dkey-82i20.2,ENSDARG00000095126
si:dkey-82i20.2,ENSDARG00000100509
si:dkey-82i20.5,ENSDARG00000116717
si:dkey-85k15.11,ENSDARG00000090817
si:dkey-89b17.4,ENSDARG00000075545
si:dkey-92j16.2,ENSDARG00000101946
si:dkey-93n13.2,ENSDARG00000092816
si:dkeyp-104f11.6,ENSDARG00000089158
si:dkeyp-104f11.8,ENSDARG00000096708
si:dkeyp-106c3.2,ENSDARG00000095549
si:dkeyp-106c3.2,ENSDARG00000096816
si:dkeyp-113d7.1,ENSDARG00000059109
si:dkeyp-113d7.10,ENSDARG00000092359
si:dkeyp-117b8.4,ENSDARG00000094214
si:dkeyp-121d2.7,ENSDARG00000086245
si:dkeyp-2e4.2,ENSDARG00000079263
si:dkeyp-2e4.3,ENSDARG00000092327
si:dkeyp-2e4.3,ENSDARG00000095283
si:dkeyp-2e4.5,ENSDARG00000095497
si:dkeyp-2e4.6,ENSDARG00000093656
si:dkeyp-2e4.8,ENSDARG00000005010
si:dkeyp-30e7.2,ENSDARG00000094387
si:dkeyp-35e5.10,ENSDARG00000107425
si:dkeyp-35e5.9,ENSDARG00000103527
si:dkeyp-41f9.4,ENSDARG00000092269
si:dkeyp-44b5.5,ENSDARG00000102581
si:dkeyp-44b5.5,ENSDARG00000105306
si:dkeyp-44d3.1,ENSDARG00000092596
si:dkeyp-44d3.3,ENSDARG00000101960
si:dkeyp-4f2.3,ENSDARG00000104584
si:dkeyp-53d3.3,ENSDARG00000098664
si:dkeyp-53d3.5,ENSDARG00000101542
si:dkeyp-53e4.1,ENSDARG00000094558
si:dkeyp-53e4.2,ENSDARG00000095440
si:dkeyp-68b7.7,ENSDARG00000038476
si:dkeyp-68b7.7,ENSDARG00000092766
si:dkeyp-69b9.6,ENSDARG00000014825
si:dkeyp-75b4.8,ENSDARG00000077542
si:dkeyp-77c4.5,ENSDARG00000109466
si:dkeyp-82b4.3,ENSDARG00000115588
si:dkeyp-82b4.6,ENSDARG00000100653
si:dkeyp-82b4.6,ENSDARG00000113808
si:dkeyp-82h4.3,ENSDARG00000102062
si:dkeyp-84f3.5,ENSDARG00000042989
si:dkeyp-84f3.9,ENSDARG00000097863
si:dkeyp-85d8.5,ENSDARG00000103346
si:rp71-1d10.8,ENSDARG00000099345
si:rp71-1g18.1,ENSDARG00000053792
si:rp71-1g18.1,ENSDARG00000111192
si:rp71-1h20.5,ENSDARG00000098176
si:rp71-45k5.2,ENSDARG00000093129
si:zfos-932h1.3,ENSDARG00000098311
sim1a,ENSDARG00000023316
sim1b,ENSDARG00000013789
sinhcafl,ENSDARG00000095007
six1a,ENSDARG00000039304
six1b,ENSDARG00000026473
six2a,ENSDARG00000058004
six2a,ENSDARG00000115214
six2b,ENSDARG00000054878
six3a,ENSDARG00000058008
six3a,ENSDARG00000114971
six3b,ENSDARG00000054879
six4a,ENSDARG00000004695
six4b,ENSDARG00000031983
six5,ENSDARG00000068406
six6a,ENSDARG00000025187
six6b,ENSDARG00000031316
six7,ENSDARG00000070107
six9,ENSDARG00000068407
smad1,ENSDARG00000027199
smad1,ENSDARG00000112617
smad1,ENSDARG00000115674
smad2,ENSDARG00000006389
smad3a,ENSDARG00000036096
smad3a,ENSDARG00000117146
smad3b,ENSDARG00000010207
smad4a,ENSDARG00000075226
smad4b,ENSDARG00000012649
smad5,ENSDARG00000037238
smad6a,ENSDARG00000053209
smad6b,ENSDARG00000031763
smad7,ENSDARG00000016858
smad9,ENSDARG00000021938
smarcc1a,ENSDARG00000017397
smarcc1b,ENSDARG00000098919
smarcc2,ENSDARG00000077946
smarce1,ENSDARG00000016871
snai1a,ENSDARG00000056995
snai1b,ENSDARG00000046019
snai2,ENSDARG00000040046
snai3,ENSDARG00000031243
snapc4,ENSDARG00000067673
sox10,ENSDARG00000077467
sox11a,ENSDARG00000077811
sox11b,ENSDARG00000095743
sox12,ENSDARG00000025847
sox13,ENSDARG00000030297
sox13,ENSDARG00000112638
sox14,ENSDARG00000070929
SOX14,ENSDARG00000111969
sox17,ENSDARG00000101717
sox18,ENSDARG00000058598
sox19a,ENSDARG00000010770
sox19a,ENSDARG00000110497
sox19b,ENSDARG00000040266
sox1a,ENSDARG00000069866
sox1a,ENSDARG00000110682
sox1a,ENSDARG00000114571
sox1b,ENSDARG00000008131
sox2,ENSDARG00000070913
sox21a,ENSDARG00000031664
sox21a,ENSDARG00000111842
sox21b,ENSDARG00000008540
sox3,ENSDARG00000053569
sox32,ENSDARG00000100591
sox4a,ENSDARG00000004588
sox4b,ENSDARG00000098834
sox5,ENSDARG00000011582
sox6,ENSDARG00000015536
sox7,ENSDARG00000030125
sox8a,ENSDARG00000105301
sox8b,ENSDARG00000037782
sox9a,ENSDARG00000003293
sox9b,ENSDARG00000043923
sp1,ENSDARG00000088347
sp100.1,ENSDARG00000055359
sp100.2,ENSDARG00000102588
sp100.3,ENSDARG00000090449
sp2,ENSDARG00000076763
sp2,ENSDARG00000113443
sp2,ENSDARG00000115477
sp3a,ENSDARG00000001549
sp3b,ENSDARG00000007812
sp4,ENSDARG00000005186
sp5a,ENSDARG00000076571
sp5l,ENSDARG00000115868
sp6,ENSDARG00000099880
sp6,ENSDARG00000110548
sp7,ENSDARG00000019516
sp8a,ENSDARG00000011870
sp8b,ENSDARG00000056666
sp9,ENSDARG00000099374
SPDEF,ENSDARG00000029930
spi1a,ENSDARG00000067797
spi1b,ENSDARG00000000767
spi2,ENSDARG00000087438
spic,ENSDARG00000012435
srebf1,ENSDARG00000067607
srebf2,ENSDARG00000063438
srfa,ENSDARG00000053918
srfb,ENSDARG00000102867
ssrp1a,ENSDARG00000037397
ssrp1a,ENSDARG00000116441
ssrp1b,ENSDARG00000016994
stat1a,ENSDARG00000006266
stat1b,ENSDARG00000076182
stat2,ENSDARG00000031647
stat2,ENSDARG00000116348
stat3,ENSDARG00000022712
stat4,ENSDARG00000028731
stat5a,ENSDARG00000019392
stat5a,ENSDARG00000113871
stat5b,ENSDARG00000055588
stat6,ENSDARG00000015902
stat6,ENSDARG00000115859
sub1a,ENSDARG00000053446
sub1b,ENSDARG00000007720
sub1b,ENSDARG00000112010
tada2a,ENSDARG00000031562
tada2a,ENSDARG00000115183
tada2b,ENSDARG00000003769
tal1,ENSDARG00000019930
tal2,ENSDARG00000042041
tax1bp1b,ENSDARG00000056856
tbr1a,ENSDARG00000076259
tbr1b,ENSDARG00000004712
tbx1,ENSDARG00000031891
tbx15,ENSDARG00000002582
tbx16,ENSDARG00000007329
tbx16l,ENSDARG00000006939
tbx18,ENSDARG00000036930
tbx19,ENSDARG00000079187
tbx20,ENSDARG00000005150
tbx21,ENSDARG00000004473
tbx21,ENSDARG00000115643
tbx22,ENSDARG00000091748
tbx22,ENSDARG00000112470
tbx22,ENSDARG00000115619
tbx2a,ENSDARG00000018025
tbx2a,ENSDARG00000109541
tbx2b,ENSDARG00000006120
tbx2b,ENSDARG00000116135
tbx3a,ENSDARG00000002216
tbx3b,ENSDARG00000061509
tbx4,ENSDARG00000030058
tbx4,ENSDARG00000113067
tbx5a,ENSDARG00000024894
tbx5b,ENSDARG00000092060
tbx6,ENSDARG00000011785
tbxta,ENSDARG00000101576
tbxtb,ENSDARG00000039806
tcf12,ENSDARG00000004714
tcf15,ENSDARG00000067544
tcf21,ENSDARG00000036869
tcf21,ENSDARG00000111209
tcf23,ENSDARG00000087381
TCF24,ENSDARG00000086944
tcf25,ENSDARG00000040861
tcf3a,ENSDARG00000005915
tcf3b,ENSDARG00000099999
tcf3b,ENSDARG00000112646
TCF4,ENSDARG00000107408
tcf7,ENSDARG00000038672
tcf7l1a,ENSDARG00000038159
tcf7l1b,ENSDARG00000007369
tcf7l2,ENSDARG00000004415
tead1a,ENSDARG00000028159
tead1b,ENSDARG00000059483
tead3a,ENSDARG00000074321
tead3b,ENSDARG00000063649
tefa,ENSDARG00000039117
tefa,ENSDARG00000109532
tefb,ENSDARG00000098103
terf1,ENSDARG00000058710
terfa,ENSDARG00000039302
tet2,ENSDARG00000076928
tfa,ENSDARG00000016771
tfam,ENSDARG00000063145
tfap2a,ENSDARG00000059279
tfap2b,ENSDARG00000012667
tfap2c,ENSDARG00000040606
tfap2d,ENSDARG00000023272
tfap2e,ENSDARG00000008861
tfap4,ENSDARG00000103923
tfb1m,ENSDARG00000040727
tfcp2,ENSDARG00000060306
tfcp2l1,ENSDARG00000029497
tfdp1a,ENSDARG00000019293
tfdp1a,ENSDARG00000111589
tfdp1b,ENSDARG00000016304
tfdp2,ENSDARG00000042835
tfe3a,ENSDARG00000098903
tfe3b,ENSDARG00000019457
tfe3b,ENSDARG00000111231
tfeb,ENSDARG00000010794
tfec,ENSDARG00000098745
tgif1,ENSDARG00000059337
thap1,ENSDARG00000059020
thap11,ENSDARG00000036055
thap12a,ENSDARG00000042489
thap12b,ENSDARG00000020964
thap3,ENSDARG00000041080
thap3,ENSDARG00000114392
thap7,ENSDARG00000070704
thraa,ENSDARG00000000151
thrab,ENSDARG00000052654
thrb,ENSDARG00000021163
thyn1,ENSDARG00000113223
tlx1,ENSDARG00000003965
tlx2,ENSDARG00000011273
TLX3,ENSDARG00000100401
tlx3b,ENSDARG00000017615
tlx3b,ENSDARG00000114069
tmf1,ENSDARG00000057997
tomm20a,ENSDARG00000090656
tox,ENSDARG00000032317
tox2,ENSDARG00000100055
tox3,ENSDARG00000073957
tox4a,ENSDARG00000002031
tox4a,ENSDARG00000115896
tox4b,ENSDARG00000100163
tp53,ENSDARG00000035559
tp53,ENSDARG00000115148
tp63,ENSDARG00000044356
tp63,ENSDARG00000113627
tp73,ENSDARG00000017953
trps1,ENSDARG00000104082
tsc22d1,ENSDARG00000038306
tsc22d2,ENSDARG00000041839
tsc22d3,ENSDARG00000075666
TSC22D3,ENSDARG00000105498
tsc22d3,ENSDARG00000114324
tshz1,ENSDARG00000005026
tshz2,ENSDARG00000079201
tshz3b,ENSDARG00000103361
ttf1,ENSDARG00000091967
tub,ENSDARG00000062165
tub,ENSDARG00000111083
TULP1,ENSDARG00000100478
tulp1a,ENSDARG00000075295
tulp1b,ENSDARG00000078210
tulp4a,ENSDARG00000045911
tulp4b,ENSDARG00000063056
twist1a,ENSDARG00000030402
twist1b,ENSDARG00000076010
twist2,ENSDARG00000078266
twist3,ENSDARG00000019646
ubald1a,ENSDARG00000002362
ubp1,ENSDARG00000018000
ubtf,ENSDARG00000035066
ubtfl,ENSDARG00000038780
uncx,ENSDARG00000102976
uncx4.1,ENSDARG00000037760
usf1,ENSDARG00000041689
usf1l,ENSDARG00000014463
usf1l,ENSDARG00000109684
usf1l,ENSDARG00000114279
usf2,ENSDARG00000020228
usf3,ENSDARG00000077431
vax1,ENSDARG00000021916
vax1,ENSDARG00000114230
vax2,ENSDARG00000058702
vdra,ENSDARG00000099483
vdrb,ENSDARG00000070721
vdrb,ENSDARG00000114864
ved,ENSDARG00000102389
vent,ENSDARG00000100483
vezf1a,ENSDARG00000008247
vezf1b,ENSDARG00000061030
vox,ENSDARG00000099761
vsx1,ENSDARG00000056292
vsx1,ENSDARG00000109766
vsx2,ENSDARG00000005574
wdhd1,ENSDARG00000015998
wt1a,ENSDARG00000031420
wt1b,ENSDARG00000007990
wu:fc30c06,ENSDARG00000103865
wu:fc63a07,ENSDARG00000094469
wu:fe05a04,ENSDARG00000087530
xbp1,ENSDARG00000035622
ybx1,ENSDARG00000004757
yeats4,ENSDARG00000045874
yy1a,ENSDARG00000042796
yy1b,ENSDARG00000027978
zbed4,ENSDARG00000024306
zbed4,ENSDARG00000110788
zbtb1,ENSDARG00000023040
zbtb1,ENSDARG00000112571
zbtb10,ENSDARG00000077101
zbtb11,ENSDARG00000017886
zbtb12.1,ENSDARG00000103949
zbtb12.2,ENSDARG00000070658
zbtb14,ENSDARG00000098273
zbtb16a,ENSDARG00000007184
zbtb16b,ENSDARG00000074526
zbtb17,ENSDARG00000074548
zbtb18,ENSDARG00000028228
zbtb20,ENSDARG00000005586
zbtb22a,ENSDARG00000020176
zbtb22b,ENSDARG00000003251
zbtb24,ENSDARG00000075533
zbtb24,ENSDARG00000114487
zbtb25,ENSDARG00000042383
ZBTB26,ENSDARG00000028949
zbtb2a,ENSDARG00000044038
zbtb2b,ENSDARG00000028086
zbtb3,ENSDARG00000036235
zbtb32,ENSDARG00000073726
zbtb33,ENSDARG00000071467
zbtb33,ENSDARG00000112085
zbtb34,ENSDARG00000013492
zbtb37,ENSDARG00000042689
zbtb37,ENSDARG00000115998
zbtb37,ENSDARG00000116054
zbtb38,ENSDARG00000100607
zbtb39,ENSDARG00000019265
zbtb4,ENSDARG00000105255
zbtb40,ENSDARG00000091762
zbtb41,ENSDARG00000054984
zbtb42,ENSDARG00000102761
zbtb43,ENSDARG00000045983
zbtb44,ENSDARG00000061110
zbtb44,ENSDARG00000116194
zbtb46,ENSDARG00000078191
zbtb46,ENSDARG00000113888
zbtb47a,ENSDARG00000057751
zbtb47b,ENSDARG00000079547
zbtb48,ENSDARG00000039263
zbtb49,ENSDARG00000102111
zbtb7a,ENSDARG00000039899
zbtb7b,ENSDARG00000021891
zbtb7c,ENSDARG00000100985
zbtb8a,ENSDARG00000059226
zbtb8b,ENSDARG00000035889
zeb1a,ENSDARG00000016788
zeb1b,ENSDARG00000013207
zeb1b,ENSDARG00000113922
zeb2a,ENSDARG00000062338
zeb2a,ENSDARG00000111349
zeb2a,ENSDARG00000115964
zeb2b,ENSDARG00000078416
zfat,ENSDARG00000077987
zfhx3,ENSDARG00000103057
zfhx4,ENSDARG00000075542
zfp36l1a,ENSDARG00000016154
zfp36l1b,ENSDARG00000021443
zfp64,ENSDARG00000061147
zfpm1,ENSDARG00000041572
zfpm1,ENSDARG00000109585
zfpm2a,ENSDARG00000040123
zfpm2b,ENSDARG00000100560
zfx,ENSDARG00000074453
zgc:100951,ENSDARG00000111442
zgc:101100,ENSDARG00000021959
zgc:101130,ENSDARG00000101926
zgc:101562,ENSDARG00000040179
zgc:103508,ENSDARG00000099273
zgc:110249,ENSDARG00000035221
zgc:110249,ENSDARG00000104985
zgc:110821,ENSDARG00000077085
zgc:112083,ENSDARG00000037405
zgc:112977,ENSDARG00000071741
zgc:112998,ENSDARG00000079760
zgc:113019,ENSDARG00000099743
zgc:113030,ENSDARG00000069869
zgc:113090,ENSDARG00000053260
zgc:113090,ENSDARG00000110502
zgc:113090,ENSDARG00000115912
zgc:113102,ENSDARG00000103530
zgc:113102,ENSDARG00000113011
zgc:113119,ENSDARG00000089142
zgc:113176,ENSDARG00000040487
zgc:113209,ENSDARG00000100294
zgc:113220,ENSDARG00000014775
zgc:113263,ENSDARG00000045842
zgc:113294,ENSDARG00000032285
zgc:113295,ENSDARG00000074768
zgc:113295,ENSDARG00000103947
zgc:113336,ENSDARG00000104078
zgc:113343,ENSDARG00000103196
zgc:113348,ENSDARG00000103795
zgc:113364,ENSDARG00000037192
zgc:113372,ENSDARG00000053263
zgc:113377,ENSDARG00000053165
zgc:113411,ENSDARG00000038133
zgc:113411,ENSDARG00000112781
zgc:113424,ENSDARG00000035680
zgc:113443,ENSDARG00000100803
zgc:113452,ENSDARG00000074146
zgc:113518,ENSDARG00000015482
zgc:113886,ENSDARG00000077712
zgc:113886,ENSDARG00000100587
zgc:113886,ENSDARG00000108812
zgc:153115,ENSDARG00000069342
zgc:153116,ENSDARG00000077205
zgc:153292,ENSDARG00000070458
zgc:153292,ENSDARG00000112223
zgc:158291,ENSDARG00000044375
zgc:158291,ENSDARG00000111929
zgc:158320,ENSDARG00000099373
zgc:161969,ENSDARG00000041359
zgc:162612,ENSDARG00000079699
zgc:162730,ENSDARG00000103720
zgc:162936,ENSDARG00000069957
zgc:162948,ENSDARG00000053695
zgc:162958,ENSDARG00000091869
zgc:162962,ENSDARG00000116765
zgc:162971,ENSDARG00000101093
zgc:162972,ENSDARG00000076134
zgc:163077,ENSDARG00000101593
zgc:163143,ENSDARG00000076437
zgc:165514,ENSDARG00000076214
zgc:165515,ENSDARG00000116300
zgc:171220,ENSDARG00000102959
zgc:171422,ENSDARG00000104715
zgc:171435,ENSDARG00000093672
zgc:171435,ENSDARG00000111899
zgc:171506,ENSDARG00000078206
zgc:171506,ENSDARG00000112252
zgc:171551,ENSDARG00000073708
zgc:171551,ENSDARG00000111940
zgc:171599,ENSDARG00000044847
zgc:171673,ENSDARG00000102473
zgc:171727,ENSDARG00000105781
zgc:171901,ENSDARG00000074365
zgc:171929,ENSDARG00000100197
zgc:172128,ENSDARG00000101883
zgc:172128,ENSDARG00000104208
zgc:173486,ENSDARG00000100544
zgc:173486,ENSDARG00000103936
zgc:173517,ENSDARG00000102401
zgc:173548,ENSDARG00000070048
zgc:173575,ENSDARG00000078281
zgc:173575,ENSDARG00000115456
zgc:173577,ENSDARG00000098923
zgc:173607,ENSDARG00000117113
zgc:173615,ENSDARG00000113780
zgc:173624,ENSDARG00000096141
zgc:173702,ENSDARG00000110229
zgc:173705,ENSDARG00000089875
zgc:173705,ENSDARG00000105137
zgc:173705,ENSDARG00000114437
zgc:173709,ENSDARG00000090160
zgc:173714,ENSDARG00000103495
zgc:173720,ENSDARG00000109366
zgc:173726,ENSDARG00000077078
zgc:174222,ENSDARG00000098613
zgc:174222,ENSDARG00000103078
zgc:174224,ENSDARG00000093875
zgc:174263,ENSDARG00000097244
zgc:174268,ENSDARG00000076807
zgc:174275,ENSDARG00000099845
zgc:174288,ENSDARG00000088820
zgc:174310,ENSDARG00000076442
zgc:174314,ENSDARG00000100257
zgc:174315,ENSDARG00000079222
zgc:174564,ENSDARG00000071581
zgc:174573,ENSDARG00000079035
zgc:174574,ENSDARG00000097281
zgc:174624,ENSDARG00000102658
zgc:174650,ENSDARG00000098510
zgc:174653,ENSDARG00000100961
zgc:174696,ENSDARG00000110658
zgc:174703,ENSDARG00000103636
zgc:174704,ENSDARG00000102791
zgc:175107,ENSDARG00000075417
zgc:175284,ENSDARG00000078159
zgc:193790,ENSDARG00000102033
zgc:194189,ENSDARG00000008010
zgc:194215,ENSDARG00000105690
zgc:65895,ENSDARG00000034086
zgc:66443,ENSDARG00000057707
zgc:66448,ENSDARG00000022952
zgc:66474,ENSDARG00000026453
zgc:66483,ENSDARG00000099612
zgc:77151,ENSDARG00000054307
zgc:91910,ENSDARG00000035678
zgc:91944,ENSDARG00000035887
zgc:91944,ENSDARG00000114642
zglp1,ENSDARG00000067669
zgpat,ENSDARG00000027403
zhx2a,ENSDARG00000055162
zhx2b,ENSDARG00000101559
zhx3,ENSDARG00000019774
zic1,ENSDARG00000015567
zic2a,ENSDARG00000015554
zic2b,ENSDARG00000037178
zic2b,ENSDARG00000112354
zic3,ENSDARG00000071497
zic4,ENSDARG00000031307
zic5,ENSDARG00000016022
zic6,ENSDARG00000071496
zmat3,ENSDARG00000080021
zmiz1a,ENSDARG00000074502
zmiz1b,ENSDARG00000102279
zmiz2,ENSDARG00000098683
zmp:0000000711,ENSDARG00000063672
zmp:0000001003,ENSDARG00000090740
zmp:0000001228,ENSDARG00000086831
znf1000,ENSDARG00000088378
znf1001,ENSDARG00000103777
znf1001,ENSDARG00000115857
znf1002,ENSDARG00000115326
znf1003,ENSDARG00000092605
znf1004,ENSDARG00000097098
znf1004,ENSDARG00000110008
znf1005,ENSDARG00000099917
znf1007,ENSDARG00000074544
znf1008,ENSDARG00000089940
znf1009,ENSDARG00000092241
znf1009,ENSDARG00000105689
znf1009,ENSDARG00000105831
znf1010,ENSDARG00000093143
znf1011,ENSDARG00000087249
znf1011,ENSDARG00000111799
znf1012,ENSDARG00000096856
znf1013,ENSDARG00000092507
znf1014,ENSDARG00000101562
znf1015,ENSDARG00000054957
znf1015,ENSDARG00000074298
znf1015,ENSDARG00000098389
znf1016,ENSDARG00000101760
znf1017,ENSDARG00000114396
znf1018,ENSDARG00000113141
znf1020,ENSDARG00000092000
znf1021,ENSDARG00000088861
znf1021,ENSDARG00000114646
znf1023,ENSDARG00000086720
znf1023,ENSDARG00000104038
znf1024,ENSDARG00000116815
znf1025,ENSDARG00000109697
znf1026,ENSDARG00000109604
znf1026,ENSDARG00000114894
znf1027,ENSDARG00000094175
znf1028,ENSDARG00000088331
znf1030,ENSDARG00000109319
znf1033,ENSDARG00000115017
znf1034,ENSDARG00000102994
znf1035,ENSDARG00000042969
znf1036,ENSDARG00000094443
znf1037,ENSDARG00000102635
znf1038,ENSDARG00000114893
znf1039,ENSDARG00000099277
znf1040,ENSDARG00000098986
znf1041,ENSDARG00000076272
znf1042,ENSDARG00000089814
znf1043,ENSDARG00000105067
znf1044,ENSDARG00000092080
znf1045,ENSDARG00000094034
znf1046,ENSDARG00000116216
znf1047,ENSDARG00000092938
znf1048,ENSDARG00000091994
znf1049,ENSDARG00000098071
znf1050,ENSDARG00000096210
znf1051,ENSDARG00000116992
znf1052,ENSDARG00000104074
znf1053,ENSDARG00000098270
znf1053,ENSDARG00000103310
znf1055,ENSDARG00000086449
znf1056,ENSDARG00000100329
znf1057,ENSDARG00000088000
znf1058,ENSDARG00000093994
znf1059,ENSDARG00000074009
znf1060,ENSDARG00000103441
znf1061,ENSDARG00000094888
znf1062,ENSDARG00000095149
znf1063,ENSDARG00000101245
znf1064,ENSDARG00000087645
znf1065,ENSDARG00000090366
znf1066,ENSDARG00000091477
znf1067,ENSDARG00000112874
znf1068,ENSDARG00000078728
znf1069,ENSDARG00000104124
znf1070,ENSDARG00000099048
znf1071,ENSDARG00000098987
znf1072,ENSDARG00000096226
znf1073,ENSDARG00000095993
znf1074,ENSDARG00000099670
znf1076,ENSDARG00000101327
znf1077,ENSDARG00000098196
znf1078,ENSDARG00000098430
znf1078,ENSDARG00000115655
znf1079,ENSDARG00000099346
znf1080,ENSDARG00000101524
znf1081,ENSDARG00000104561
znf1082,ENSDARG00000104006
znf1083,ENSDARG00000100142
znf1084,ENSDARG00000076255
znf1085,ENSDARG00000073915
znf1085,ENSDARG00000101842
znf1087,ENSDARG00000099090
znf1089,ENSDARG00000088847
znf1089,ENSDARG00000114908
znf1090,ENSDARG00000095521
znf1091,ENSDARG00000100434
znf1091,ENSDARG00000112043
znf1092,ENSDARG00000110670
znf1093,ENSDARG00000112541
znf1094,ENSDARG00000102370
znf1095,ENSDARG00000098991
znf1096,ENSDARG00000100001
znf1097,ENSDARG00000100723
znf1098,ENSDARG00000110769
znf1099,ENSDARG00000111998
znf1099,ENSDARG00000115818
znf1100,ENSDARG00000098958
znf1101,ENSDARG00000112878
znf1102,ENSDARG00000103405
znf1102,ENSDARG00000110787
znf1103,ENSDARG00000113713
znf1104,ENSDARG00000100335
znf1104,ENSDARG00000111465
znf1105,ENSDARG00000104887
znf1106,ENSDARG00000101843
znf1107,ENSDARG00000113564
znf1108,ENSDARG00000104892
znf1108,ENSDARG00000107177
znf1109,ENSDARG00000092784
znf1109,ENSDARG00000101623
znf1110,ENSDARG00000110946
znf1111,ENSDARG00000110852
znf1112,ENSDARG00000095997
znf1113,ENSDARG00000096172
znf1114,ENSDARG00000117163
znf1115,ENSDARG00000088640
znf1115,ENSDARG00000096012
znf1116,ENSDARG00000111046
znf1116,ENSDARG00000112831
znf1117,ENSDARG00000114716
znf1118,ENSDARG00000100112
znf1118,ENSDARG00000115524
znf1119,ENSDARG00000116181
znf1121,ENSDARG00000093831
znf1121,ENSDARG00000112070
znf1122,ENSDARG00000099444
znf1124,ENSDARG00000069796
znf1124,ENSDARG00000091025
znf1125,ENSDARG00000098758
znf1126,ENSDARG00000103458
znf1127,ENSDARG00000093220
znf1127,ENSDARG00000116177
znf1128,ENSDARG00000092968
znf1129,ENSDARG00000100421
znf1130,ENSDARG00000105144
znf1131,ENSDARG00000104822
znf1132,ENSDARG00000095198
znf1133,ENSDARG00000102455
znf1134,ENSDARG00000097842
znf1135,ENSDARG00000093424
znf1136,ENSDARG00000090116
